distrito,AdultosMayores,ApoyoMadresTrab,BecasUniv,BenitoJuarez,BienestarDiscapacitados,CreditoGanaPalabra,FertiGuerrero,JoCuFu,MediaSuperior,MejoramientoUrbano-RYCJ,MejoUrbano-VAB,PNR-ReconstruViv,PrBiPeEmSoNa,ProdBienProdCafe,ProdBienProdCanaAzu,ProdBienProdIndig,ProdBienPyMProd,SembrandoVida
D05002,87528750.0,1316400.0,1584000.0,6979200.0,10926750.0,0.0,0.0,26121600.0,1865600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13500071.0,5000.0
D05003,95997300.0,1498400.0,1675200.0,2449600.0,5597250.0,0.0,0.0,8168400.0,416000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089642.0,0.0
D05004,109535250.0,3810800.0,4708800.0,5174400.0,4816950.0,0.0,0.0,17330400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27665225.0,0.0
D05005,102976650.0,4684000.0,15686400.0,6316800.0,6074100.0,0.0,0.0,34398000.0,265600.0,0.0,0.0,0.0,0.0,0.0,7300.0,0.0,2444479.0,5000.0
D05006,137161950.0,5213200.0,16113600.0,10809600.0,9894000.0,0.0,0.0,46616400.0,396800.0,0.0,0.0,0.0,0.0,0.0,7300.0,0.0,5195208.0,5000.0
D05007,116484000.0,4069200.0,4915200.0,6403200.0,5298900.0,0.0,0.0,20516400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32703035.0,0.0
D06001,81972300.0,5517600.0,6556800.0,4673600.0,3080400.0,0.0,6814.0,91270800.0,0.0,0.0,0.0,0.0,0.0,50000.0,5329000.0,4800.0,9240239.0,0.0
D06002,56265750.0,4080000.0,2558400.0,9900800.0,4082550.0,0.0,2611.0,49370400.0,307200.0,0.0,0.0,0.0,0.0,95000.0,29200.0,11200.0,5679083.0,5000.0
D07001,51415650.0,386400.0,566400.0,35280000.0,10179600.0,37760000.0,0.0,145328400.0,11171200.0,0.0,0.0,0.0,0.0,18150000.0,29200.0,8675200.0,59711652.0,66460000.0
D07002,36591225.0,411200.0,153600.0,459200.0,11207250.0,672000.0,4383.0,278042400.0,5657600.0,0.0,0.0,0.0,0.0,47280000.0,7300.0,29881600.0,105612032.0,35085000.0
D07003,34876350.0,73600.0,3028800.0,35774400.0,12770400.0,5472000.0,0.0,141418800.0,23257600.0,0.0,0.0,0.0,0.0,13540000.0,7300.0,6726400.0,82590678.0,115130000.0
D07004,49727550.0,2011200.0,1056000.0,8832000.0,11684100.0,23096000.0,0.0,203058000.0,4572800.0,0.0,0.0,0.0,0.0,5835000.0,73000.0,1209600.0,36258076.0,63740000.0
D07005,45958650.0,1228800.0,10286400.0,22424000.0,7769850.0,128000.0,0.0,127796400.0,3881600.0,0.0,0.0,0.0,0.0,15385000.0,182500.0,10200000.0,46926004.0,0.0
D07006,118870800.0,7180800.0,36148800.0,21982400.0,15027150.0,7584000.0,0.0,458629200.0,864000.0,0.0,0.0,0.0,0.0,1850000.0,671600.0,36800.0,43161117.0,4545000.0
D07007,78481350.0,1985600.0,2457600.0,7827200.0,14593650.0,19816000.0,0.0,342727200.0,633600.0,0.0,0.0,688000.0,0.0,9745000.0,2036700.0,36800.0,15658600.0,25560000.0
D07008,69607350.0,4495200.0,5078400.0,24964800.0,10692150.0,11304000.0,0.0,234147600.0,1587200.0,0.0,0.0,0.0,0.0,2690000.0,21593400.0,139200.0,104298602.0,10000.0
D07009,85680000.0,5605600.0,36144000.0,7854400.0,8096250.0,496000.0,0.0,334198800.0,0.0,0.0,0.0,0.0,0.0,135000.0,627800.0,9600.0,6024401.0,85000.0
D07010,65693100.0,2226000.0,4742400.0,8387200.0,14116800.0,36560000.0,0.0,490442400.0,4224000.0,0.0,0.0,11684040.0,0.0,21370000.0,58400.0,142400.0,118723799.0,5000.0
D07011,64925550.0,2245600.0,8697600.0,31400000.0,12104850.0,168000.0,0.0,250826400.0,10230400.0,0.0,0.0,0.0,0.0,19455000.0,255500.0,16214400.0,111867740.0,21115000.0
D07012,79139250.0,2669600.0,5937600.0,26676800.0,11964600.0,80000.0,0.0,131835600.0,1568000.0,0.0,0.0,76800.0,0.0,13120000.0,146000.0,38400.0,13417683.0,26090000.0
D07013,105065100.0,3036000.0,6696000.0,41904000.0,21228750.0,128000.0,0.0,229924800.0,9126400.0,0.0,0.0,0.0,0.0,47005000.0,700800.0,51200.0,53937088.0,58170000.0
D08001,136705500.0,3218400.0,5606400.0,27769600.0,14216250.0,0.0,0.0,20480400.0,1836800.0,0.0,36242682.0,0.0,0.0,0.0,14600.0,0.0,2857625.0,10000.0
D08002,180213600.0,3498400.0,5884800.0,29705600.0,17197200.0,0.0,0.0,28375200.0,3686400.0,0.0,36242682.0,0.0,0.0,0.0,21900.0,0.0,12216534.0,15000.0
D08003,136705500.0,3218400.0,5606400.0,27769600.0,14216250.0,0.0,0.0,20480400.0,1836800.0,0.0,36242682.0,0.0,0.0,0.0,14600.0,0.0,2857625.0,10000.0
D08004,136705500.0,3218400.0,5606400.0,27769600.0,14216250.0,0.0,0.0,20480400.0,1836800.0,0.0,36242682.0,0.0,0.0,0.0,14600.0,0.0,2857625.0,10000.0
D08005,77160450.0,3296400.0,2961600.0,6932800.0,4699650.0,0.0,0.0,55962000.0,4595200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3532480.0,10000.0
D08006,138911250.0,3568400.0,4305600.0,4473600.0,8318100.0,0.0,0.0,30585600.0,4726400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12655504.0,0.0
D08007,68694450.0,1054400.0,2760000.0,7299200.0,8580750.0,0.0,0.0,29502000.0,9328000.0,0.0,0.0,0.0,0.0,0.0,0.0,19200.0,137762472.0,0.0
D08008,138911250.0,3568400.0,4305600.0,4473600.0,8318100.0,0.0,0.0,30585600.0,4726400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12655504.0,0.0
D08009,61207650.0,765200.0,7036800.0,15227200.0,4804200.0,0.0,0.0,34239600.0,10700800.0,0.0,0.0,0.0,0.0,0.0,0.0,14400.0,90805791.0,5000.0
D09001,309909150.0,3381200.0,3124800.0,18675200.0,25941150.0,0.0,0.0,101714400.0,23924800.0,0.0,0.0,0.0,0.0,5000.0,65700.0,0.0,2709383.0,0.0
D09002,309909150.0,3381200.0,3124800.0,18675200.0,25941150.0,0.0,0.0,101714400.0,23924800.0,0.0,0.0,0.0,0.0,5000.0,65700.0,0.0,2709383.0,0.0
D09003,123323100.0,1152800.0,5736000.0,1792000.0,8310450.0,0.0,6814.0,35510400.0,23675200.0,0.0,0.0,0.0,0.0,5000.0,14600.0,0.0,869743.0,5000.0
D09004,355054350.0,6605200.0,2246400.0,5982400.0,46703250.0,0.0,23111.0,164253600.0,23120800.0,0.0,0.0,0.0,0.0,5000.0,124100.0,6400.0,3467372.0,5000.0
D09005,135897150.0,2172000.0,2107200.0,5076800.0,13458900.0,0.0,17633.0,56541600.0,3007200.0,0.0,0.0,0.0,0.0,0.0,58400.0,0.0,1280978.0,0.0
D09006,207817350.0,2580800.0,3648000.0,3398400.0,20318400.0,0.0,4622.0,70794000.0,19930400.0,0.0,0.0,0.0,0.0,5000.0,102200.0,1600.0,1595495.0,5000.0
D09007,309909150.0,3381200.0,3124800.0,18675200.0,25941150.0,0.0,0.0,101714400.0,23924800.0,0.0,0.0,0.0,0.0,5000.0,65700.0,0.0,2709383.0,0.0
D09008,252720300.0,1291200.0,2092800.0,1142400.0,18010650.0,0.0,11675.0,82321200.0,12751200.0,0.0,0.0,0.0,0.0,5000.0,109500.0,3200.0,2173289.0,15000.0
D09009,58986600.0,2754800.0,3446400.0,1075200.0,9830250.0,0.0,2431.0,50742000.0,3952800.0,0.0,0.0,0.0,0.0,5000.0,21900.0,1600.0,502646.0,5000.0
D09010,92488500.0,706400.0,6072000.0,441600.0,4977600.0,0.0,2431.0,21272400.0,5940000.0,0.0,0.0,0.0,0.0,5000.0,21900.0,0.0,712550.0,5000.0
D09011,114459300.0,802400.0,33600.0,244800.0,9381450.0,0.0,11675.0,37062000.0,7632000.0,0.0,0.0,0.0,0.0,0.0,65700.0,0.0,830866.0,15000.0
D09012,138261000.0,488800.0,2059200.0,897600.0,8629200.0,0.0,0.0,45259200.0,5119200.0,0.0,0.0,0.0,0.0,5000.0,43800.0,3200.0,1342423.0,0.0
D09013,108201600.0,1488000.0,3835200.0,104000.0,10819650.0,0.0,6814.0,36295200.0,10178400.0,0.0,0.0,0.0,0.0,0.0,21900.0,0.0,772677.0,5000.0
D09014,135897150.0,2172000.0,2107200.0,5076800.0,13458900.0,0.0,17633.0,56541600.0,3007200.0,0.0,0.0,0.0,0.0,0.0,58400.0,0.0,1280978.0,0.0
D09015,123988650.0,552800.0,0.0,390400.0,4699650.0,0.0,9245.0,21924000.0,2699200.0,0.0,0.0,0.0,0.0,5000.0,73000.0,4800.0,783089.0,0.0
D09016,157610400.0,1626400.0,3648000.0,2371200.0,14953200.0,0.0,4622.0,46134000.0,16938400.0,0.0,0.0,0.0,0.0,5000.0,80300.0,1600.0,1133905.0,5000.0
D09017,187073100.0,2043200.0,3691200.0,3678400.0,19084200.0,0.0,4622.0,54439200.0,18999200.0,0.0,0.0,0.0,0.0,10000.0,87600.0,1600.0,1383773.0,5000.0
D09018,355054350.0,6605200.0,2246400.0,5982400.0,46703250.0,0.0,23111.0,164253600.0,23120800.0,0.0,0.0,0.0,0.0,5000.0,124100.0,6400.0,3467372.0,5000.0
D09019,355054350.0,6605200.0,2246400.0,5982400.0,46703250.0,0.0,23111.0,164253600.0,23120800.0,0.0,0.0,0.0,0.0,5000.0,124100.0,6400.0,3467372.0,5000.0
D09020,355054350.0,6605200.0,2246400.0,5982400.0,46703250.0,0.0,23111.0,164253600.0,23120800.0,0.0,0.0,0.0,0.0,5000.0,124100.0,6400.0,3467372.0,5000.0
D09021,101845725.0,3024000.0,1569600.0,1561600.0,13384950.0,0.0,11436.0,77716800.0,11266400.0,0.0,0.0,0.0,0.0,0.0,7300.0,0.0,1229947.0,5000.0
D09022,355054350.0,6605200.0,2246400.0,5982400.0,46703250.0,0.0,23111.0,164253600.0,23120800.0,0.0,0.0,0.0,0.0,5000.0,124100.0,6400.0,3467372.0,5000.0
D09023,182776350.0,2479600.0,1574400.0,1441600.0,14249400.0,0.0,14873.0,54597600.0,19025600.0,0.0,0.0,0.0,0.0,0.0,29200.0,6400.0,1230802.0,0.0
D09024,263802600.0,4270000.0,2164800.0,2339200.0,23044350.0,0.0,26309.0,110404800.0,27345600.0,0.0,0.0,0.0,0.0,0.0,36500.0,6400.0,1905323.0,0.0
D10001,133821450.0,13085600.0,12024000.0,61955200.0,17911200.0,3512000.0,0.0,90612000.0,8796800.0,0.0,0.0,0.0,0.0,0.0,14600.0,1369600.0,117680812.0,32605000.0
D10002,72909600.0,2330400.0,4814400.0,10803200.0,6443850.0,0.0,0.0,19044000.0,2598400.0,0.0,0.0,0.0,0.0,0.0,0.0,12800.0,42590086.0,1900000.0
D10003,86181075.0,1946000.0,5548800.0,15601600.0,8315550.0,1320000.0,0.0,32097600.0,6140800.0,0.0,0.0,0.0,0.0,0.0,0.0,9600.0,165399821.0,14615000.0
D10004,93400125.0,11519200.0,9566400.0,18112000.0,10146450.0,3192000.0,0.0,51616800.0,412800.0,0.0,0.0,0.0,0.0,0.0,14600.0,0.0,34302991.0,45000.0
D11001,64290600.0,1462400.0,1728000.0,15763200.0,6946200.0,0.0,2431.0,12380400.0,2384000.0,0.0,0.0,0.0,0.0,0.0,14600.0,0.0,29593598.0,0.0
D11002,113393400.0,3612000.0,6715200.0,38665600.0,9891450.0,0.0,2431.0,21992400.0,60800.0,0.0,0.0,0.0,0.0,0.0,7300.0,4800.0,32902280.0,0.0
D11003,191270400.0,10204000.0,5332800.0,49134400.0,15810000.0,0.0,6814.0,62456400.0,0.0,0.0,0.0,0.0,0.0,0.0,14600.0,0.0,10558878.0,0.0
D11004,52694475.0,1944800.0,3316800.0,22470400.0,5181600.0,0.0,0.0,10400400.0,1049600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45960075.0,0.0
D11005,191270400.0,10204000.0,5332800.0,49134400.0,15810000.0,0.0,6814.0,62456400.0,0.0,0.0,0.0,0.0,0.0,0.0,14600.0,0.0,10558878.0,0.0
D11006,191270400.0,10204000.0,5332800.0,49134400.0,15810000.0,0.0,6814.0,62456400.0,0.0,0.0,0.0,0.0,0.0,0.0,14600.0,0.0,10558878.0,0.0
D11007,68436900.0,1736400.0,2592000.0,17408000.0,6007800.0,0.0,0.0,7228800.0,0.0,0.0,0.0,0.0,0.0,0.0,7300.0,0.0,46284733.0,0.0
D11008,68614125.0,1927600.0,3446400.0,9532800.0,5581950.0,0.0,0.0,7696800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24522724.0,0.0
D11009,107036250.0,2890400.0,5097600.0,41652800.0,10251000.0,0.0,0.0,21132000.0,0.0,0.0,0.0,0.0,0.0,0.0,7300.0,0.0,28690129.0,0.0
D11010,86786700.0,3287200.0,6321600.0,15472000.0,5658450.0,0.0,0.0,19011600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24604796.0,0.0
D11011,191270400.0,10204000.0,5332800.0,49134400.0,15810000.0,0.0,6814.0,62456400.0,0.0,0.0,0.0,0.0,0.0,0.0,14600.0,0.0,10558878.0,0.0
D11012,70260150.0,2461600.0,5577600.0,24620800.0,4720050.0,0.0,0.0,16588800.0,0.0,0.0,0.0,0.0,0.0,0.0,7300.0,0.0,5841119.0,0.0
D11013,77994300.0,1282000.0,3379200.0,25144000.0,6089400.0,0.0,35026.0,12214800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.0,59776065.0,0.0
D11014,76552275.0,1159200.0,580800.0,13171200.0,6528000.0,0.0,2431.0,22968000.0,73600.0,0.0,0.0,0.0,0.0,0.0,7300.0,0.0,55291810.0,0.0
D11015,83469150.0,2341600.0,4512000.0,28534400.0,6828900.0,0.0,0.0,19692000.0,0.0,0.0,0.0,0.0,0.0,0.0,7300.0,0.0,21156989.0,0.0
D12001,83668050.0,3020400.0,7387200.0,38012800.0,15249000.0,0.0,127598190.0,352861200.0,6022400.0,0.0,0.0,0.0,0.0,10000.0,0.0,17600.0,86253346.0,0.0
D12002,76563750.0,3398400.0,10310400.0,31459200.0,10875750.0,0.0,36383112.0,125107200.0,1766400.0,0.0,0.0,3004125.0,0.0,5000.0,21900.0,240000.0,41161295.0,0.0
D12003,76150650.0,1276800.0,4790400.0,77104000.0,14308050.0,0.0,38238835.0,240224400.0,3072000.0,0.0,0.0,0.0,0.0,9130000.0,7300.0,9600.0,65112232.0,0.0
D12004,135101550.0,4143600.0,22641600.0,54801600.0,12038550.0,752000.0,16173013.0,165470400.0,444800.0,4632768.0,97281418.0,0.0,0.0,30000.0,21900.0,46400.0,25430419.0,0.0
D12005,68572050.0,2348800.0,7656000.0,33315200.0,25352100.0,1016000.0,71585222.0,67147200.0,17200000.0,0.0,0.0,0.0,0.0,11005000.0,0.0,39300800.0,43756809.0,0.0
D12006,62898300.0,1267200.0,2035200.0,53020800.0,22169700.0,0.0,116283865.0,90205200.0,11404800.0,0.0,0.0,0.0,0.0,2655000.0,0.0,41254400.0,53742074.0,0.0
D12007,49648500.0,5057600.0,23966400.0,59265600.0,9922050.0,1056000.0,43021538.0,204238800.0,5648000.0,0.0,0.0,0.0,0.0,90000.0,7300.0,81600.0,58924082.0,0.0
D12008,63199200.0,1584800.0,6422400.0,39137600.0,13379850.0,6216000.0,51379155.0,98049600.0,2972800.0,0.0,0.0,0.0,0.0,10000.0,7300.0,1110400.0,70837388.0,5000.0
D12009,135101550.0,4143600.0,22641600.0,54801600.0,12038550.0,752000.0,16173013.0,165470400.0,444800.0,4632768.0,97281418.0,0.0,0.0,30000.0,21900.0,46400.0,25430419.0,0.0
D13001,96244650.0,1327200.0,11241600.0,35977600.0,12854550.0,0.0,0.0,54244800.0,11046400.0,0.0,0.0,0.0,0.0,1870000.0,0.0,8209600.0,33056953.0,0.0
D13002,87765900.0,2137200.0,6892800.0,23187200.0,7976400.0,0.0,0.0,47016000.0,3884800.0,0.0,0.0,240330.0,0.0,270000.0,0.0,2824000.0,25482390.0,0.0
D13003,79656900.0,2320800.0,23179200.0,24723200.0,5706900.0,0.0,0.0,49680000.0,1494400.0,0.0,0.0,0.0,55000.0,0.0,7300.0,9600.0,27539138.0,0.0
D13004,74788950.0,3340800.0,7478400.0,30006400.0,6522900.0,64000.0,4622.0,89863200.0,5702400.0,0.0,0.0,0.0,0.0,3870000.0,0.0,1484800.0,29626347.0,0.0
D13005,71963550.0,1632000.0,5155200.0,20892800.0,4572150.0,0.0,0.0,34905600.0,0.0,0.0,0.0,0.0,15000.0,0.0,14600.0,4800.0,33437640.0,0.0
D13006,69181500.0,3068800.0,14894400.0,18060800.0,6594300.0,0.0,0.0,75754800.0,0.0,0.0,0.0,0.0,0.0,0.0,36500.0,0.0,10212881.0,0.0
D13007,59476200.0,3525600.0,11851200.0,11532800.0,4375800.0,0.0,0.0,61750800.0,0.0,0.0,0.0,0.0,0.0,0.0,21900.0,0.0,56125759.0,0.0
D14001,75204600.0,1733600.0,15432000.0,5334400.0,5857350.0,0.0,0.0,29016000.0,5459200.0,0.0,0.0,0.0,0.0,5000.0,14402900.0,1267200.0,56507362.0,5000.0
D14002,58150200.0,956800.0,1147200.0,3214400.0,5446800.0,0.0,0.0,15811200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38378444.0,0.0
D14003,78830700.0,2056800.0,1584000.0,1296000.0,4816950.0,0.0,0.0,30805200.0,140800.0,0.0,0.0,0.0,0.0,0.0,7300.0,4800.0,36998202.0,0.0
D14004,176880750.0,3680800.0,1334400.0,29420800.0,8914800.0,0.0,6814.0,35204400.0,0.0,0.0,0.0,0.0,0.0,0.0,204400.0,0.0,9419854.0,0.0
D14005,53937600.0,1268800.0,1824000.0,3262400.0,2228700.0,0.0,2431.0,6861600.0,1660800.0,0.0,0.0,0.0,0.0,425000.0,36500.0,0.0,26016633.0,0.0
D14006,176880750.0,3680800.0,1334400.0,29420800.0,8914800.0,0.0,6814.0,35204400.0,0.0,0.0,0.0,0.0,0.0,0.0,204400.0,0.0,9419854.0,0.0
D14007,39267450.0,1969600.0,196800.0,17150400.0,2909550.0,0.0,2431.0,12956400.0,0.0,0.0,0.0,0.0,0.0,0.0,7300.0,0.0,949765.0,0.0
D14008,332892300.0,4242400.0,6436800.0,14804800.0,8040150.0,40000.0,4861.0,46281600.0,0.0,0.0,0.0,0.0,0.0,0.0,284700.0,0.0,6887060.0,0.0
D14009,332892300.0,4242400.0,6436800.0,14804800.0,8040150.0,40000.0,4861.0,46281600.0,0.0,0.0,0.0,0.0,0.0,0.0,284700.0,0.0,6887060.0,0.0
D14010,176880750.0,3680800.0,1334400.0,29420800.0,8914800.0,0.0,6814.0,35204400.0,0.0,0.0,0.0,0.0,0.0,0.0,204400.0,0.0,9419854.0,0.0
D14011,332892300.0,4242400.0,6436800.0,14804800.0,8040150.0,40000.0,4861.0,46281600.0,0.0,0.0,0.0,0.0,0.0,0.0,284700.0,0.0,6887060.0,0.0
D14012,31849500.0,806400.0,1032000.0,16873600.0,3707700.0,0.0,0.0,9396000.0,3104000.0,0.0,0.0,0.0,0.0,0.0,313900.0,0.0,8125224.0,0.0
D14013,245072850.0,5166400.0,1358400.0,37920000.0,12219600.0,0.0,6814.0,47937600.0,0.0,0.0,0.0,0.0,0.0,5000.0,306600.0,0.0,12132790.0,0.0
D14014,332892300.0,4242400.0,6436800.0,14804800.0,8040150.0,40000.0,4861.0,46281600.0,0.0,0.0,0.0,0.0,0.0,0.0,284700.0,0.0,6887060.0,0.0
D14015,77782650.0,2394000.0,1593600.0,6273600.0,5026050.0,0.0,0.0,26334000.0,102400.0,0.0,0.0,0.0,0.0,0.0,21900.0,0.0,69409827.0,0.0
D14016,68192100.0,1485600.0,24000.0,8499200.0,3304800.0,0.0,0.0,12733200.0,0.0,0.0,0.0,0.0,0.0,5000.0,102200.0,0.0,2712936.0,0.0
D14017,70155600.0,1461600.0,2529600.0,2377600.0,3378750.0,128000.0,0.0,17838000.0,908800.0,0.0,0.0,0.0,0.0,0.0,10979200.0,0.0,50339381.0,0.0
D14018,90662700.0,1652000.0,3691200.0,4137600.0,7642350.0,0.0,0.0,66337200.0,5267200.0,0.0,0.0,0.0,0.0,0.0,13359000.0,0.0,61292367.0,5000.0
D14019,82189050.0,2753600.0,4267200.0,2988800.0,3738300.0,0.0,4622.0,50709600.0,444800.0,0.0,0.0,0.0,0.0,0.0,6044400.0,1600.0,38390970.0,0.0
D14020,70724250.0,2616400.0,748800.0,30486400.0,6046050.0,0.0,2431.0,18792000.0,0.0,0.0,0.0,0.0,0.0,0.0,21900.0,0.0,9490067.0,0.0
D15001,68459850.0,907200.0,3028800.0,26248000.0,14693100.0,0.0,0.0,44308800.0,0.0,0.0,0.0,0.0,0.0,0.0,21900.0,11200.0,52990744.0,0.0
D15002,77307075.0,1682000.0,518400.0,15763200.0,4929150.0,0.0,6814.0,55875600.0,0.0,0.0,0.0,0.0,0.0,5000.0,43800.0,3200.0,1772685.0,0.0
D15003,55885800.0,652800.0,4987200.0,39588800.0,7889700.0,0.0,2431.0,48045600.0,0.0,0.0,0.0,0.0,0.0,5000.0,14600.0,0.0,35255482.0,0.0
D15004,43791150.0,411200.0,1185600.0,8224000.0,3317550.0,0.0,0.0,17182800.0,0.0,0.0,0.0,0.0,0.0,5000.0,21900.0,0.0,3081825.0,0.0
D15005,92960250.0,2265600.0,3532800.0,7627200.0,8861250.0,0.0,2431.0,110016000.0,0.0,0.0,0.0,0.0,0.0,0.0,21900.0,11200.0,19920428.0,0.0
D15006,277468050.0,2664800.0,7608000.0,8388800.0,13262550.0,0.0,36978.0,185461200.0,0.0,0.0,0.0,0.0,0.0,10000.0,124100.0,0.0,4849053.0,5000.0
D15007,78504300.0,1020800.0,2668800.0,3995200.0,3733200.0,0.0,2431.0,24069600.0,0.0,0.0,0.0,0.0,0.0,0.0,29200.0,0.0,674627.0,0.0
D15008,55481625.0,1186800.0,494400.0,14840000.0,2886600.0,0.0,0.0,28987200.0,0.0,0.0,0.0,0.0,0.0,0.0,36500.0,0.0,986471.0,0.0
D15009,47993550.0,220000.0,10752000.0,37875200.0,7996800.0,0.0,2431.0,47289600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332800.0,54061016.0,0.0
D15010,230063550.0,2022400.0,7032000.0,7945600.0,11191950.0,0.0,32356.0,157917600.0,0.0,0.0,0.0,0.0,0.0,5000.0,102200.0,0.0,4278017.0,0.0
D15011,230063550.0,2022400.0,7032000.0,7945600.0,11191950.0,0.0,32356.0,157917600.0,0.0,0.0,0.0,0.0,0.0,5000.0,102200.0,0.0,4278017.0,0.0
D15012,36118200.0,1546400.0,1401600.0,8585600.0,7871850.0,48000.0,0.0,39150000.0,0.0,0.0,0.0,0.0,0.0,0.0,7300.0,0.0,3164614.0,0.0
D15013,230063550.0,2022400.0,7032000.0,7945600.0,11191950.0,0.0,32356.0,157917600.0,0.0,0.0,0.0,0.0,0.0,5000.0,102200.0,0.0,4278017.0,0.0
D15014,289170000.0,3480800.0,7348800.0,22107200.0,9493650.0,0.0,11675.0,83534400.0,0.0,0.0,0.0,0.0,0.0,5000.0,102200.0,4800.0,3207019.0,0.0
D15015,74067300.0,2012800.0,1224000.0,5075200.0,2810100.0,0.0,0.0,20815200.0,0.0,0.0,0.0,0.0,0.0,0.0,51100.0,4800.0,858882.0,0.0
D15016,366661950.0,2469600.0,10488000.0,20982400.0,14142300.0,0.0,41600.0,196567200.0,0.0,0.0,0.0,0.0,0.0,10000.0,124100.0,0.0,5951527.0,0.0
D15017,230063550.0,2022400.0,7032000.0,7945600.0,11191950.0,0.0,32356.0,157917600.0,0.0,0.0,0.0,0.0,0.0,5000.0,102200.0,0.0,4278017.0,0.0
D15018,148305450.0,6159200.0,8155200.0,43772800.0,10980300.0,0.0,0.0,87303600.0,144000.0,0.0,0.0,0.0,0.0,5000.0,87600.0,0.0,7378968.0,0.0
D15019,136598400.0,447200.0,3456000.0,13036800.0,2950350.0,0.0,9244.0,38649600.0,0.0,0.0,0.0,0.0,0.0,5000.0,21900.0,0.0,1673510.0,0.0
D15020,197902950.0,3858400.0,5419200.0,4030400.0,4865400.0,0.0,11436.0,118944000.0,0.0,0.0,0.0,0.0,0.0,5000.0,65700.0,0.0,2239596.0,0.0
D15021,72986100.0,2931200.0,2956800.0,13734400.0,11620350.0,48000.0,0.0,90687600.0,0.0,0.0,0.0,35932990.0,0.0,0.0,14600.0,0.0,11461617.0,0.0
D15022,144634725.0,555200.0,888000.0,5766400.0,4684350.0,0.0,0.0,39045600.0,0.0,0.0,0.0,0.0,0.0,0.0,73000.0,3200.0,1878006.0,10000.0
D15023,49419000.0,2688800.0,3398400.0,700800.0,5423850.0,0.0,0.0,42310800.0,198400.0,0.0,0.0,0.0,0.0,0.0,14600.0,0.0,3732024.0,0.0
D15024,144634725.0,555200.0,888000.0,5766400.0,4684350.0,0.0,0.0,39045600.0,0.0,0.0,0.0,0.0,0.0,0.0,73000.0,3200.0,1878006.0,10000.0
D15025,51224400.0,2061600.0,3316800.0,23942400.0,5186700.0,0.0,4622.0,52905600.0,0.0,0.0,0.0,0.0,0.0,0.0,29200.0,0.0,638744.0,0.0
D15026,112253550.0,5348800.0,7579200.0,42358400.0,8445600.0,0.0,0.0,73166400.0,144000.0,0.0,0.0,0.0,0.0,0.0,87600.0,0.0,5967958.0,0.0
D15027,51457725.0,1963200.0,2952000.0,3025600.0,1807950.0,0.0,0.0,45525600.0,0.0,0.0,0.0,0.0,0.0,0.0,29200.0,0.0,2055568.0,0.0
D15028,42564600.0,1182400.0,667200.0,7475200.0,4370700.0,0.0,9245.0,34153200.0,755200.0,0.0,0.0,0.0,0.0,0.0,7300.0,0.0,11934677.0,0.0
D15029,197902950.0,3858400.0,5419200.0,4030400.0,4865400.0,0.0,11436.0,118944000.0,0.0,0.0,0.0,0.0,0.0,5000.0,65700.0,0.0,2239596.0,0.0
D15030,67116000.0,2368000.0,3595200.0,24798400.0,6313800.0,0.0,4622.0,77140800.0,0.0,0.0,0.0,0.0,0.0,0.0,43800.0,1600.0,1291222.0,0.0
D15031,197902950.0,3858400.0,5419200.0,4030400.0,4865400.0,0.0,11436.0,118944000.0,0.0,0.0,0.0,0.0,0.0,5000.0,65700.0,0.0,2239596.0,0.0
D15032,35317500.0,786400.0,408000.0,7896000.0,3465450.0,0.0,0.0,28483200.0,0.0,0.0,0.0,0.0,0.0,5000.0,29200.0,0.0,404594.0,5000.0
D15033,35480700.0,1259200.0,2582400.0,5736000.0,2315400.0,0.0,18250.0,44780400.0,0.0,0.0,0.0,0.0,0.0,0.0,21900.0,0.0,4542721.0,0.0
D15034,104144550.0,4959200.0,7516800.0,41574400.0,7119600.0,0.0,0.0,69325200.0,0.0,0.0,0.0,0.0,0.0,0.0,87600.0,0.0,4688930.0,0.0
D15035,64344150.0,4382400.0,4723200.0,7062400.0,9636450.0,0.0,4622.0,95065200.0,1241600.0,0.0,0.0,30060134.0,0.0,0.0,43800.0,4800.0,15058514.0,0.0
D15036,80480550.0,987200.0,7478400.0,16723200.0,9725700.0,0.0,64952.0,247312800.0,4176000.0,0.0,0.0,0.0,0.0,0.0,21900.0,20800.0,66206375.0,0.0
D15037,45197475.0,982400.0,14400.0,6764800.0,4077450.0,0.0,0.0,23839200.0,0.0,0.0,0.0,0.0,0.0,0.0,21900.0,0.0,2603392.0,5000.0
